Date,Open,High,Low,Close,Volume
2021-10-08 06:00:00,3573.85,3583.76,3547.09,3583.75,12342.5288
2021-10-08 07:00:00,3583.76,3592.0,3568.9,3580.79,9823.7238
2021-10-08 08:00:00,3580.79,3613.39,3572.71,3602.7,20844.0211
2021-10-08 09:00:00,3602.45,3695.0,3598.0,3662.23,42764.5222
2021-10-08 10:00:00,3662.22,3670.25,3608.68,3626.18,24707.3806
2021-10-08 11:00:00,3626.17,3641.66,3615.08,3626.99,13932.1706
2021-10-08 12:00:00,3626.98,3645.39,3609.53,3610.82,17871.1833
2021-10-08 13:00:00,3610.82,3620.97,3580.1,3601.15,26256.4555
2021-10-08 14:00:00,3601.15,3618.24,3580.0,3596.65,19788.9195
2021-10-08 15:00:00,3596.65,3659.77,3592.69,3648.84,25469.2699
2021-10-08 16:00:00,3648.85,3653.28,3597.21,3620.96,19387.8393
2021-10-08 17:00:00,3620.95,3646.86,3605.26,3629.75,20537.8203
2021-10-08 18:00:00,3629.7,3641.49,3610.0,3625.13,12180.8682
2021-10-08 19:00:00,3625.13,3643.33,3620.9,3624.22,8706.1145
2021-10-08 20:00:00,3624.22,3634.41,3605.06,3625.25,8803.2792
2021-10-08 21:00:00,3625.25,3629.35,3532.0,3555.62,25291.8497
2021-10-08 22:00:00,3555.61,3579.94,3548.85,3574.0,12057.5869
2021-10-08 23:00:00,3574.0,3593.41,3564.39,3575.92,9748.0016
2021-10-09 00:00:00,3575.93,3576.25,3547.51,3563.13,13143.4735
2021-10-09 01:00:00,3563.13,3584.98,3538.07,3582.79,14888.6859
2021-10-09 02:00:00,3582.79,3589.8,3552.67,3558.44,8804.6622
2021-10-09 03:00:00,3559.01,3575.64,3543.85,3574.95,9566.6574
2021-10-09 04:00:00,3574.95,3588.99,3563.39,3579.48,8746.668
2021-10-09 05:00:00,3579.48,3588.66,3569.19,3587.25,7487.9105
2021-10-09 06:00:00,3587.25,3589.0,3571.81,3586.1,9148.0754
2021-10-09 07:00:00,3586.09,3624.25,3585.7,3601.47,16577.2029
2021-10-09 08:00:00,3601.47,3611.79,3590.0,3606.3,7553.2639
2021-10-09 09:00:00,3606.31,3610.0,3568.93,3582.55,9812.9561
2021-10-09 10:00:00,3582.55,3596.81,3573.48,3596.4,18017.441
2021-10-09 11:00:00,3596.39,3612.29,3581.02,3611.85,19894.6857
2021-10-09 12:00:00,3611.86,3620.0,3591.01,3596.98,21143.6612
2021-10-09 13:00:00,3596.92,3608.96,3594.2,3602.81,17853.7002
2021-10-09 14:00:00,3602.8,3635.0,3602.79,3621.96,23887.766
2021-10-09 15:00:00,3621.96,3628.38,3609.0,3616.1,18836.2959
2021-10-09 16:00:00,3616.11,3619.39,3594.12,3600.76,18058.1239
2021-10-09 17:00:00,3600.75,3609.66,3575.17,3586.99,22243.0227
2021-10-09 18:00:00,3586.99,3604.37,3582.02,3593.61,15959.6475
2021-10-09 19:00:00,3593.62,3605.0,3581.75,3597.1,15954.3767
2021-10-09 20:00:00,3597.1,3600.0,3578.34,3582.54,13319.558
2021-10-09 21:00:00,3582.54,3583.01,3556.0,3579.54,18978.8319
2021-10-09 22:00:00,3579.54,3591.07,3566.02,3588.65,14255.153
2021-10-09 23:00:00,3588.65,3590.73,3574.1,3587.97,14168.8085
2021-10-10 00:00:00,3588.03,3593.06,3570.85,3574.82,16749.5969
2021-10-10 01:00:00,3574.83,3585.65,3562.29,3567.57,20401.8387
2021-10-10 02:00:00,3567.58,3570.88,3480.0,3505.28,49067.3909
2021-10-10 03:00:00,3505.28,3531.84,3485.6,3526.45,27218.3852
2021-10-10 04:00:00,3526.45,3543.01,3520.0,3530.53,20980.2188
2021-10-10 05:00:00,3530.52,3577.51,3500.62,3571.9,34101.2874
2021-10-10 06:00:00,3571.9,3582.23,3555.11,3565.96,22841.5112
2021-10-10 07:00:00,3566.07,3604.0,3561.59,3596.2,23149.0119
2021-10-10 08:00:00,3596.21,3602.0,3571.54,3582.18,16582.7738
2021-10-10 09:00:00,3582.18,3598.41,3575.08,3590.04,18645.0537
2021-10-10 10:00:00,3590.03,3593.41,3557.86,3571.91,25951.6807
2021-10-10 11:00:00,3571.91,3586.66,3561.01,3566.43,18608.4655
2021-10-10 12:00:00,3566.43,3574.3,3550.0,3563.3,18618.165
2021-10-10 13:00:00,3563.3,3567.43,3527.6,3543.39,22514.7387
2021-10-10 14:00:00,3543.38,3563.58,3523.48,3548.57,22016.3524
2021-10-10 15:00:00,3548.57,3579.76,3544.48,3550.0,19007.267
2021-10-10 16:00:00,3550.01,3566.95,3536.15,3557.65,19191.3849
2021-10-10 17:00:00,3557.66,3563.53,3531.64,3546.54,18710.7117
2021-10-10 18:00:00,3546.54,3546.66,3503.05,3522.94,27263.7464
2021-10-10 19:00:00,3522.93,3528.57,3503.9,3527.77,15549.6138
2021-10-10 20:00:00,3527.78,3533.0,3520.63,3528.5,14576.2294
2021-10-10 21:00:00,3528.29,3572.17,3509.0,3513.88,30150.7616
2021-10-10 22:00:00,3513.88,3513.91,3435.0,3456.01,42570.8796
2021-10-10 23:00:00,3456.01,3469.45,3431.04,3466.08,23139.8925
2021-10-11 00:00:00,3466.47,3470.44,3405.0,3414.22,29366.2694
2021-10-11 01:00:00,3414.22,3446.58,3371.0,3443.59,53507.0706
2021-10-11 02:00:00,3443.09,3473.44,3434.34,3450.81,26363.4672
2021-10-11 03:00:00,3450.82,3478.09,3450.49,3477.06,11844.1679
2021-10-11 04:00:00,3477.07,3522.15,3462.5,3518.15,26677.5226
2021-10-11 05:00:00,3518.15,3540.47,3507.91,3519.99,16222.4251
2021-10-11 06:00:00,3519.99,3529.64,3502.45,3524.88,9016.8329
2021-10-11 07:00:00,3524.88,3531.2,3510.93,3519.22,9388.5063
2021-10-11 08:00:00,3519.22,3585.0,3515.86,3577.07,25646.1547
2021-10-11 09:00:00,3577.07,3623.8,3577.07,3601.73,54092.1854
2021-10-11 10:00:00,3601.72,3620.0,3559.75,3579.19,27798.8893
2021-10-11 11:00:00,3579.19,3592.46,3557.0,3558.7,13516.3593
2021-10-11 12:00:00,3558.7,3573.32,3532.69,3558.71,19623.8716
2021-10-11 13:00:00,3558.72,3581.56,3547.9,3569.64,10886.1744
2021-10-11 14:00:00,3569.63,3607.93,3569.6,3590.63,24194.8095
2021-10-11 15:00:00,3590.62,3602.0,3568.75,3597.15,25723.9984
2021-10-11 16:00:00,3597.15,3603.0,3580.31,3593.57,13201.2584
2021-10-11 17:00:00,3593.58,3599.99,3570.22,3575.61,15231.214
2021-10-11 18:00:00,3575.61,3582.39,3545.53,3563.76,15873.7733
2021-10-11 19:00:00,3563.77,3569.23,3542.63,3551.5,9296.1569
2021-10-11 20:00:00,3551.5,3574.74,3514.45,3515.0,16944.6561
2021-10-11 21:00:00,3515.0,3518.07,3465.7,3491.7,31881.275
2021-10-11 22:00:00,3491.7,3533.97,3475.01,3517.98,14538.5806
2021-10-11 23:00:00,3517.99,3533.64,3504.28,3511.87,10174.0404
2021-10-12 00:00:00,3511.87,3545.84,3498.11,3542.12,11878.4921
2021-10-12 01:00:00,3542.12,3543.19,3474.9,3503.1,24390.4148
2021-10-12 02:00:00,3502.84,3526.45,3484.08,3516.75,9328.674
2021-10-12 03:00:00,3516.74,3520.53,3474.35,3481.97,12479.1279
2021-10-12 04:00:00,3481.98,3491.22,3447.32,3486.21,17156.0984
2021-10-12 05:00:00,3486.22,3502.37,3471.35,3497.4,14770.5736
2021-10-12 06:00:00,3497.39,3520.0,3454.53,3510.94,15815.4119
2021-10-12 07:00:00,3511.14,3519.97,3473.89,3479.14,13403.1843
2021-10-12 08:00:00,3479.14,3490.26,3467.21,3481.59,10487.7996
2021-10-12 09:00:00,3481.59,3508.31,3472.22,3497.22,12252.411
2021-10-12 10:00:00,3497.61,3499.87,3420.01,3439.5,23805.721
2021-10-12 11:00:00,3439.51,3465.9,3415.0,3462.6,21191.4581
2021-10-12 12:00:00,3462.21,3468.7,3447.68,3456.95,8951.3384
2021-10-12 13:00:00,3456.94,3460.5,3403.21,3417.83,22568.3495
2021-10-12 14:00:00,3417.53,3515.35,3417.02,3495.89,42110.3999
2021-10-12 15:00:00,3495.76,3547.11,3465.0,3485.15,38344.3666
2021-10-12 16:00:00,3485.15,3511.32,3460.01,3505.02,20587.8321
2021-10-12 17:00:00,3505.02,3526.13,3485.07,3513.92,19490.4863
2021-10-12 18:00:00,3513.92,3520.95,3480.36,3487.14,14930.2946
2021-10-12 19:00:00,3487.15,3503.0,3481.8,3486.9,8318.301
2021-10-12 20:00:00,3486.66,3503.95,3460.98,3465.67,9468.0257
2021-10-12 21:00:00,3465.67,3491.47,3418.0,3479.58,23891.9434
2021-10-12 22:00:00,3479.53,3490.59,3468.08,3486.72,9370.6155
2021-10-12 23:00:00,3486.73,3508.0,3477.52,3500.19,9651.154
2021-10-13 00:00:00,3500.2,3511.96,3485.54,3491.46,6613.2102
2021-10-13 01:00:00,3491.43,3532.2,3482.69,3523.94,13883.9695
2021-10-13 02:00:00,3524.09,3532.37,3497.44,3499.77,9883.261
2021-10-13 03:00:00,3499.78,3518.07,3492.75,3517.32,11798.458
2021-10-13 04:00:00,3517.32,3519.64,3497.87,3501.88,6704.4344
2021-10-13 05:00:00,3501.87,3517.0,3493.71,3507.58,8205.9765
2021-10-13 06:00:00,3507.58,3525.0,3450.86,3451.12,32818.4534
2021-10-13 07:00:00,3451.13,3475.0,3441.95,3462.17,19428.9944
2021-10-13 08:00:00,3462.16,3472.18,3426.04,3427.76,20088.2818
2021-10-13 09:00:00,3428.07,3462.11,3421.89,3427.06,20938.2204
2021-10-13 10:00:00,3427.07,3453.98,3412.7,3449.18,15209.1624
2021-10-13 11:00:00,3449.19,3469.87,3439.33,3449.49,12493.7859
2021-10-13 12:00:00,3449.37,3469.04,3438.92,3468.68,9849.0412
2021-10-13 13:00:00,3468.67,3477.91,3446.82,3469.77,12575.1944
2021-10-13 14:00:00,3469.78,3474.55,3435.71,3442.37,11852.2898
2021-10-13 15:00:00,3442.37,3504.78,3413.0,3486.74,30599.3663
2021-10-13 16:00:00,3486.75,3513.48,3478.51,3485.52,14487.3558
2021-10-13 17:00:00,3485.53,3513.85,3480.0,3491.7,13024.5632
2021-10-13 18:00:00,3491.87,3524.86,3491.44,3510.66,15507.567
2021-10-13 19:00:00,3510.22,3536.42,3510.22,3511.5,13518.0363
2021-10-13 20:00:00,3511.82,3530.12,3508.15,3521.23,17706.9107
2021-10-13 21:00:00,3521.24,3587.01,3520.02,3573.64,38437.0822
2021-10-13 22:00:00,3573.63,3588.0,3567.64,3571.59,12254.7615
2021-10-13 23:00:00,3571.44,3608.0,3571.23,3604.0,17356.4739
2021-10-14 00:00:00,3604.01,3613.0,3580.51,3607.42,14841.4822
2021-10-14 01:00:00,3607.41,3634.0,3586.04,3603.43,26987.0048
2021-10-14 02:00:00,3603.01,3649.48,3598.96,3645.24,25311.6955
2021-10-14 03:00:00,3645.15,3655.65,3628.33,3635.44,16902.9171
2021-10-14 04:00:00,3635.44,3647.34,3626.36,3643.0,8796.9943
2021-10-14 05:00:00,3643.0,3655.38,3632.0,3652.7,13568.4113
2021-10-14 06:00:00,3652.69,3662.8,3633.34,3636.25,11910.1407
2021-10-14 07:00:00,3636.25,3648.41,3613.0,3626.31,15419.985
2021-10-14 08:00:00,3626.3,3636.17,3619.0,3630.01,9688.7512
2021-10-14 09:00:00,3630.0,3649.0,3627.23,3645.61,11920.9836
2021-10-14 10:00:00,3645.62,3646.73,3620.0,3632.17,13418.2778
2021-10-14 11:00:00,3632.17,3650.0,3624.0,3639.99,14473.7621
2021-10-14 12:00:00,3640.0,3749.33,3639.78,3735.75,58132.5626
2021-10-14 13:00:00,3735.74,3759.0,3720.04,3734.99,31152.3763
2021-10-14 14:00:00,3734.99,3786.0,3723.22,3767.97,27248.5568
2021-10-14 15:00:00,3767.98,3806.0,3767.97,3792.88,37109.2386
2021-10-14 16:00:00,3792.87,3819.0,3757.36,3808.42,40977.7486
2021-10-14 17:00:00,3808.41,3824.0,3768.24,3783.08,30370.0734
2021-10-14 18:00:00,3783.08,3809.9,3778.47,3791.53,11727.7707
2021-10-14 19:00:00,3791.53,3801.84,3752.4,3799.43,23063.402
2021-10-14 20:00:00,3799.42,3806.77,3758.0,3791.77,14779.1241
2021-10-14 21:00:00,3791.77,3792.52,3756.9,3758.03,7630.1212
2021-10-14 22:00:00,3758.04,3776.97,3755.0,3776.96,8405.1869
2021-10-14 23:00:00,3776.96,3788.91,3760.39,3781.35,9330.6663
2021-10-15 00:00:00,3781.36,3795.0,3761.66,3790.82,13568.3964
2021-10-15 01:00:00,3790.82,3798.0,3754.01,3766.0,16417.7897
2021-10-15 02:00:00,3766.0,3773.58,3734.1,3748.9,17275.4237
2021-10-15 03:00:00,3748.91,3839.89,3737.0,3830.52,45592.5643
2021-10-15 04:00:00,3830.52,3839.6,3814.06,3820.92,20716.3603
2021-10-15 05:00:00,3820.93,3824.94,3795.72,3822.54,21922.9302
2021-10-15 06:00:00,3822.55,3859.6,3818.02,3851.35,25948.9691
2021-10-15 07:00:00,3851.35,3854.99,3817.28,3826.08,20827.772
2021-10-15 08:00:00,3826.01,3827.33,3803.31,3805.05,15119.8535
2021-10-15 09:00:00,3805.05,3809.17,3750.12,3764.98,35450.4206
2021-10-15 10:00:00,3764.78,3782.96,3744.01,3781.1,20102.5929
2021-10-15 11:00:00,3781.1,3782.7,3753.17,3782.65,16109.9821
2021-10-15 12:00:00,3782.65,3791.96,3777.04,3778.64,11492.8994
2021-10-15 13:00:00,3778.65,3800.26,3767.56,3768.3,17131.0123
2021-10-15 14:00:00,3768.3,3833.45,3765.11,3815.0,22755.3926
2021-10-15 15:00:00,3815.0,3825.73,3792.96,3809.37,19832.3095
2021-10-15 16:00:00,3809.37,3813.63,3784.25,3791.09,16596.4013
2021-10-15 17:00:00,3791.09,3865.0,3788.88,3862.43,27280.2007
2021-10-15 18:00:00,3862.44,3870.0,3843.09,3856.81,23207.7523
2021-10-15 19:00:00,3856.82,3891.39,3856.54,3879.97,20799.5078
2021-10-15 20:00:00,3879.97,3882.99,3836.1,3848.9,14561.6656
2021-10-15 21:00:00,3848.91,3907.77,3833.0,3881.36,35909.0981
2021-10-15 22:00:00,3881.37,3884.63,3820.87,3841.4,14950.9961
2021-10-15 23:00:00,3841.41,3857.73,3832.15,3849.76,12072.0272
2021-10-16 00:00:00,3849.77,3874.0,3839.55,3868.99,12247.8107
2021-10-16 01:00:00,3868.38,3872.98,3838.98,3844.83,11349.8454
2021-10-16 02:00:00,3844.84,3854.95,3823.04,3836.19,10986.795
2021-10-16 03:00:00,3836.18,3854.78,3823.81,3853.31,11101.0012
2021-10-16 04:00:00,3853.31,3853.31,3833.0,3842.95,7793.7926
2021-10-16 05:00:00,3842.95,3867.82,3834.66,3834.66,12265.4954
2021-10-16 06:00:00,3834.67,3866.42,3832.22,3855.98,10932.7768
2021-10-16 07:00:00,3855.99,3866.0,3848.1,3848.1,9488.4006
2021-10-16 08:00:00,3848.1,3853.72,3834.25,3853.72,7654.8829
2021-10-16 09:00:00,3853.71,3944.61,3850.15,3940.63,53306.1988
2021-10-16 10:00:00,3940.63,3949.8,3913.46,3934.67,26916.0938
2021-10-16 11:00:00,3934.67,3950.0,3927.17,3937.81,19643.8365
2021-10-16 12:00:00,3937.8,3966.0,3924.8,3956.75,18184.5137
2021-10-16 13:00:00,3956.75,3971.0,3876.06,3896.89,38678.2157
2021-10-16 14:00:00,3896.89,3919.14,3885.22,3919.13,18091.2505
2021-10-16 15:00:00,3919.13,3922.98,3894.34,3899.0,12109.75
2021-10-16 16:00:00,3899.01,3919.21,3883.63,3907.64,13514.1296
2021-10-16 17:00:00,3907.64,3914.75,3886.36,3896.2,9306.7072
2021-10-16 18:00:00,3896.19,3896.2,3832.07,3869.99,28142.426
2021-10-16 19:00:00,3869.99,3881.79,3855.0,3868.75,8928.6249
2021-10-16 20:00:00,3868.75,3870.0,3838.04,3838.99,6278.1866
2021-10-16 21:00:00,3839.06,3844.36,3803.56,3832.99,15127.1602
2021-10-16 22:00:00,3833.0,3842.0,3812.93,3814.97,7562.2918
2021-10-16 23:00:00,3814.97,3831.58,3804.12,3826.02,8853.1136
2021-10-17 00:00:00,3826.03,3853.32,3817.31,3829.96,7512.3661
2021-10-17 01:00:00,3829.96,3843.53,3805.12,3840.41,14009.1017
2021-10-17 02:00:00,3840.41,3865.76,3835.79,3848.76,12579.8367
2021-10-17 03:00:00,3848.77,3860.65,3840.12,3849.59,6608.0605
2021-10-17 04:00:00,3849.6,3888.58,3846.38,3878.16,10539.9816
2021-10-17 05:00:00,3878.11,3908.16,3870.2,3874.66,12816.6743
2021-10-17 06:00:00,3874.7,3884.52,3854.0,3856.68,10272.9131
2021-10-17 07:00:00,3856.67,3884.05,3854.04,3874.47,6677.2513
2021-10-17 08:00:00,3874.47,3919.19,3871.19,3877.48,17203.5954
2021-10-17 09:00:00,3877.47,3904.39,3877.47,3888.24,10451.4275
2021-10-17 10:00:00,3888.24,3910.0,3881.12,3893.91,8879.0917
2021-10-17 11:00:00,3893.91,3899.9,3873.64,3884.2,8927.7254
2021-10-17 12:00:00,3884.21,3895.76,3856.88,3858.79,9416.3971
2021-10-17 13:00:00,3858.8,3865.29,3835.54,3853.97,16565.2841
2021-10-17 14:00:00,3853.97,3875.0,3845.69,3860.49,10689.4342
2021-10-17 15:00:00,3860.49,3863.0,3842.0,3855.67,7054.3641
2021-10-17 16:00:00,3855.67,3859.44,3765.96,3788.21,34956.3873
2021-10-17 17:00:00,3788.21,3814.45,3780.33,3812.09,16570.5592
2021-10-17 18:00:00,3812.09,3813.56,3790.0,3804.68,6663.9656
2021-10-17 19:00:00,3804.68,3814.58,3799.34,3811.18,7021.4562
2021-10-17 20:00:00,3811.19,3812.0,3755.51,3766.35,14369.4618
2021-10-17 21:00:00,3766.36,3766.36,3640.0,3698.43,63106.8092
2021-10-17 22:00:00,3698.43,3766.5,3688.51,3764.93,19197.0494
2021-10-17 23:00:00,3764.94,3829.99,3762.91,3826.47,26588.8531
2021-10-18 00:00:00,3826.16,3862.92,3814.96,3846.85,17733.3026
2021-10-18 01:00:00,3847.0,3888.0,3838.18,3876.21,21578.7679
2021-10-18 02:00:00,3876.2,3893.14,3858.99,3874.93,14354.3889
2021-10-18 03:00:00,3874.93,3883.17,3859.2,3861.42,8846.5015
2021-10-18 04:00:00,3861.42,3871.46,3832.0,3852.77,9999.4328
2021-10-18 05:00:00,3852.96,3867.15,3842.19,3865.71,8594.6959
2021-10-18 06:00:00,3865.7,3879.88,3855.2,3875.77,9227.37
2021-10-18 07:00:00,3875.77,3886.56,3857.3,3862.12,10088.6697
2021-10-18 08:00:00,3862.29,3876.74,3834.24,3837.52,12045.6048
2021-10-18 09:00:00,3837.81,3861.6,3813.23,3822.84,18576.7027
2021-10-18 10:00:00,3822.78,3841.94,3763.41,3799.36,23832.5612
2021-10-18 11:00:00,3799.53,3799.65,3752.52,3785.16,29915.2902
2021-10-18 12:00:00,3785.38,3796.95,3704.52,3745.45,29292.1398
2021-10-18 13:00:00,3745.7,3759.81,3706.23,3729.35,23836.4811
2021-10-18 14:00:00,3729.36,3805.26,3676.0,3802.64,48084.0431
2021-10-18 15:00:00,3802.64,3821.74,3765.79,3786.39,17978.8413
2021-10-18 16:00:00,3786.43,3789.05,3731.87,3761.0,21844.4909
2021-10-18 17:00:00,3761.0,3779.81,3711.0,3730.32,19890.4296
2021-10-18 18:00:00,3730.31,3751.57,3725.69,3729.92,11307.6714
2021-10-18 19:00:00,3729.93,3746.8,3720.25,3729.12,11183.6612
2021-10-18 20:00:00,3729.13,3751.3,3695.17,3747.72,17726.9534
2021-10-18 21:00:00,3747.73,3766.78,3730.51,3733.96,11857.7731
2021-10-18 22:00:00,3733.96,3760.41,3723.11,3745.54,5619.5386
2021-10-18 23:00:00,3745.54,3750.0,3714.81,3747.23,9932.974
2021-10-19 00:00:00,3747.24,3757.0,3735.39,3744.96,6204.9903
2021-10-19 01:00:00,3744.96,3774.92,3732.0,3750.61,10103.1445
2021-10-19 02:00:00,3750.6,3808.63,3750.6,3786.67,13097.0302
2021-10-19 03:00:00,3786.66,3801.72,3778.57,3787.07,8189.5059
2021-10-19 04:00:00,3787.07,3847.0,3780.06,3823.01,22810.736
2021-10-19 05:00:00,3823.01,3845.0,3815.01,3817.34,12957.5778
2021-10-19 06:00:00,3817.34,3832.0,3810.53,3820.01,7817.8834
2021-10-19 07:00:00,3820.0,3830.0,3777.76,3787.66,11922.088
2021-10-19 08:00:00,3787.66,3811.92,3768.93,3809.51,9568.6491
2021-10-19 09:00:00,3809.57,3810.21,3771.62,3809.99,10685.7066
2021-10-19 10:00:00,3810.0,3817.48,3780.64,3792.62,8611.3736
2021-10-19 11:00:00,3792.65,3804.98,3782.19,3790.77,8070.4161
2021-10-19 12:00:00,3790.77,3819.38,3782.54,3798.13,10602.7246
2021-10-19 13:00:00,3798.14,3816.99,3787.18,3801.45,11451.6469
2021-10-19 14:00:00,3801.46,3860.0,3783.73,3809.41,36538.18
2021-10-19 15:00:00,3809.4,3818.61,3741.55,3801.39,29849.7857
2021-10-19 16:00:00,3801.37,3814.59,3774.2,3774.98,15111.132
2021-10-19 17:00:00,3774.99,3806.16,3774.49,3805.88,10182.0455
2021-10-19 18:00:00,3806.02,3821.78,3801.96,3812.03,12483.7844
2021-10-19 19:00:00,3812.04,3815.69,3795.75,3806.24,11905.2275
2021-10-19 20:00:00,3806.25,3839.21,3806.25,3816.48,18884.6783
2021-10-19 21:00:00,3816.47,3825.66,3801.54,3806.25,12852.3237
2021-10-19 22:00:00,3806.25,3821.54,3800.11,3812.66,8912.435
2021-10-19 23:00:00,3812.67,3880.0,3811.25,3878.47,24183.8253
2021-10-20 00:00:00,3878.45,3886.89,3861.29,3877.03,14476.4722
2021-10-20 01:00:00,3876.98,3901.36,3854.8,3870.49,22824.9857
2021-10-20 02:00:00,3870.5,3886.0,3851.11,3858.46,13456.6802
2021-10-20 03:00:00,3858.46,3864.72,3842.4,3847.13,8671.2263
2021-10-20 04:00:00,3847.13,3863.75,3842.0,3844.24,7970.0384
2021-10-20 05:00:00,3844.24,3858.96,3838.11,3857.33,7967.8408
2021-10-20 06:00:00,3857.33,3861.61,3828.05,3841.23,10292.6781
2021-10-20 07:00:00,3841.23,3853.33,3829.25,3838.02,8418.8538
2021-10-20 08:00:00,3838.03,3859.98,3835.31,3858.27,7807.1038
2021-10-20 09:00:00,3858.27,3872.91,3847.53,3850.62,11425.8431
2021-10-20 10:00:00,3850.63,3872.51,3845.0,3868.59,7276.1426
2021-10-20 11:00:00,3868.62,3869.69,3850.0,3853.46,7258.9867
2021-10-20 12:00:00,3853.47,3868.0,3847.8,3861.01,7874.9028
2021-10-20 13:00:00,3861.01,3950.0,3859.18,3933.5,54356.0583
2021-10-20 14:00:00,3933.5,4000.0,3928.08,4000.0,59189.4474
2021-10-20 15:00:00,3999.99,4080.0,3990.0,4048.63,78437.20274
2021-10-20 16:00:00,4048.63,4081.0,4000.0,4080.99,46751.87417
2021-10-20 17:00:00,4081.0,4113.59,4054.54,4077.08,48554.53094
2021-10-20 18:00:00,4077.09,4083.12,4053.62,4076.3,18574.4746
2021-10-20 19:00:00,4076.29,4132.0,4073.53,4122.38,21578.91605
2021-10-20 20:00:00,4122.38,4137.96,4095.01,4100.93,18235.27321
2021-10-20 21:00:00,4100.93,4116.0,4068.69,4109.16,19088.2153
2021-10-20 22:00:00,4109.17,4142.33,4103.24,4117.22,14433.49447
2021-10-20 23:00:00,4117.22,4136.93,4093.33,4126.31,13086.6338
2021-10-21 00:00:00,4126.31,4169.0,4124.41,4161.15,23851.69404
2021-10-21 01:00:00,4161.37,4208.13,4136.13,4187.8,46730.60959
2021-10-21 02:00:00,4187.8,4241.29,4168.56,4197.09,40251.04592
2021-10-21 03:00:00,4197.1,4214.28,4144.2,4195.14,35118.1822
2021-10-21 04:00:00,4195.14,4195.14,4145.61,4185.82,24588.8158
2021-10-21 05:00:00,4185.82,4196.88,4150.53,4167.18,17412.9147
2021-10-21 06:00:00,4167.18,4187.49,4156.17,4176.48,14106.0648
2021-10-21 07:00:00,4176.47,4185.19,4120.01,4157.13,25372.1983
2021-10-21 08:00:00,4157.14,4172.0,4140.0,4162.55,13831.9584
2021-10-21 09:00:00,4162.54,4202.71,4158.71,4195.43,20331.7224
2021-10-21 10:00:00,4195.42,4300.0,4195.13,4297.29,46791.2191
2021-10-21 11:00:00,4297.29,4319.83,4266.27,4306.98,41304.09054
2021-10-21 12:00:00,4306.98,4375.0,4162.01,4211.88,101443.3814
2021-10-21 13:00:00,4211.88,4233.68,4145.16,4224.77,48907.1345
2021-10-21 14:00:00,4224.76,4276.08,4208.45,4216.45,29865.9947
2021-10-21 15:00:00,4216.45,4229.87,4075.31,4114.58,70981.9471
2021-10-21 16:00:00,4114.37,4133.89,4013.13,4090.0,69652.7392
2021-10-21 17:00:00,4090.0,4137.88,4055.31,4057.49,35991.0384
2021-10-21 18:00:00,4057.5,4118.37,4043.36,4046.3,22608.3934
2021-10-21 19:00:00,4046.31,4109.41,4045.67,4063.15,20351.7983
2021-10-21 20:00:00,4063.16,4119.13,4061.12,4080.55,22787.074
2021-10-21 21:00:00,4080.51,4103.98,4059.0,4090.01,14080.946
2021-10-21 22:00:00,4090.31,4119.49,4068.19,4092.83,11953.3898
2021-10-21 23:00:00,4092.83,4110.18,4060.54,4070.49,11487.1262
2021-10-22 00:00:00,4070.49,4088.8,4041.0,4052.99,12616.7733
2021-10-22 01:00:00,4053.0,4123.96,4051.31,4116.55,22158.4503
2021-10-22 02:00:00,4116.55,4145.25,4098.77,4103.49,15819.2031
2021-10-22 03:00:00,4103.48,4129.45,4098.13,4111.79,7628.537
2021-10-22 04:00:00,4111.78,4162.72,4110.47,4155.99,14218.6815
2021-10-22 05:00:00,4155.99,4167.41,4139.17,4149.25,13766.6979
2021-10-22 06:00:00,4149.26,4156.87,4120.01,4132.1,11961.8735
2021-10-22 07:00:00,4132.09,4151.83,4103.64,4118.25,13515.8622
2021-10-22 08:00:00,4118.25,4146.14,4110.7,4142.15,14146.8069
2021-10-22 09:00:00,4142.15,4156.3,4132.68,4145.47,14432.2999
2021-10-22 10:00:00,4145.52,4153.0,4112.47,4121.77,13343.2337
2021-10-22 11:00:00,4121.77,4126.94,4086.3,4110.61,15904.1054
2021-10-22 12:00:00,4110.6,4135.77,4103.98,4125.3,8397.2975
2021-10-22 13:00:00,4125.29,4141.19,4107.4,4137.98,11246.9709
2021-10-22 14:00:00,4137.97,4144.97,4060.15,4064.45,31694.6964
2021-10-22 15:00:00,4064.45,4067.7,3978.0,4027.21,56473.1679
2021-10-22 16:00:00,4027.2,4039.99,3961.11,3966.52,41330.5849
2021-10-22 17:00:00,3966.53,3986.87,3888.0,3972.97,63134.3995
2021-10-22 18:00:00,3972.97,3978.82,3935.0,3937.2,17177.1823
2021-10-22 19:00:00,3937.21,3976.0,3915.7,3958.97,21817.9457
2021-10-22 20:00:00,3958.97,3984.91,3940.27,3983.47,12278.3019
2021-10-22 21:00:00,3983.47,3998.18,3971.04,3977.5,15754.388
2021-10-22 22:00:00,3977.5,3984.7,3928.11,3950.31,10833.2142
2021-10-22 23:00:00,3950.29,3978.45,3943.33,3970.0,8073.7534
2021-10-23 00:00:00,3970.01,3986.53,3966.39,3972.2,8114.8888
2021-10-23 01:00:00,3972.19,4001.36,3945.04,4001.33,12864.8065
2021-10-23 02:00:00,4001.09,4010.97,3987.85,4007.32,9305.6407
2021-10-23 03:00:00,4007.32,4036.74,4007.06,4027.02,11388.2794
2021-10-23 04:00:00,4027.03,4036.0,4015.0,4023.9,8337.0862
